ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error
MV-2702,bedrock-claude-3-5-sonnet,Hausa,Climate Action,5,2025-11-27T12:30:24.329680,Mu kare duniyarmu ta hanyar rage gurbin iskar gas mai gurbata yanayi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Climate_Action-4,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
QS-5171,bedrock-claude-3-5-sonnet,Hausa,Climate Action,8,2025-11-27T12:30:24.320288,Mu na bukatar mu kare duniyarmu daga canjin yanayi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Climate_Action-7,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
QO-0262,bedrock-claude-3-5-sonnet,Hausa,Climate Action,16,2025-11-27T12:30:24.322127,Mu yi aiki tare don ceton duniyarmu daga matsalar canjin yanayi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Climate_Action-15,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
CP-4596,bedrock-claude-3-5-sonnet,Hausa,Climate Action,19,2025-11-27T12:30:24.321423,Dole mu kare duniyarmu daga canjin yanayi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Climate_Action-18,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
UC-5865,bedrock-claude-3-5-sonnet,Hausa,Climate Action,41,2025-11-27T12:30:24.321900,Dole mu kare duniyarmu ta hanyar rage gurɓatar iskar dake tattare da dumama.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Climate_Action-40,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
UW-7809,bedrock-claude-3-5-sonnet,Hausa,Crime and Law,4,2025-11-27T12:30:24.308464,Yan sanda sun kama barayi goma a kasuwa jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Crime_and_Law-3,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
CH-4316,bedrock-claude-3-5-sonnet,Hausa,Crime and Law,7,2025-11-27T12:30:24.309621,Yan sanda sun kama barayin da suka sata a banki jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Crime_and_Law-6,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,7,6,0
DY-1724,bedrock-claude-3-5-sonnet,Hausa,Crime and Law,25,2025-11-27T12:30:24.309439,'Yan sanda sun kama barayin da suka sata mota jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Crime_and_Law-24,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
AB-5045,bedrock-claude-3-5-sonnet,Hausa,Crime and Law,46,2025-11-27T12:30:24.309106,'Yan sanda sun kama barayin da suka yi fashin banki jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Crime_and_Law-45,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
LN-2386,bedrock-claude-3-5-sonnet,Hausa,Crime and Law,49,2025-11-27T12:30:24.310551,Sojojin 'yan sanda sun kama barayin da suka saci mota.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Crime_and_Law-48,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0
SV-2221,bedrock-claude-3-5-sonnet,Hausa,Culture,2,2025-11-27T12:30:24.309239,Al'adun Hausawa na da muhimmanci sosai a yankin arewacin Najeriya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Culture-1,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
TM-9379,bedrock-claude-3-5-sonnet,Hausa,Culture,17,2025-11-27T12:30:24.308802,Al'adunmu na Hausawa yana da daraja sosai a Nigeria.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Culture-16,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,7,7,5,0
EH-7474,bedrock-claude-3-5-sonnet,Hausa,Culture,28,2025-11-27T12:30:24.308306,Al'adun Hausawa na da muhimmanci sosai a rayuwarmu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Culture-27,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
VA-7482,bedrock-claude-3-5-sonnet,Hausa,Culture,36,2025-11-27T12:30:24.308405,Al'adunmu na Hausa yana da mahimmanci sosai a rayuwarmu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Culture-35,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,7,6,0
CO-5946,bedrock-claude-3-5-sonnet,Hausa,Culture,45,2025-11-27T12:30:24.309256,Al'adun Hausawa na da muhimmanci sosai ga rayuwar mutane.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Culture-44,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
WI-7436,bedrock-claude-3-5-sonnet,Hausa,Decent Work and Economic Growth,3,2025-11-27T12:30:24.321573,Aikin kirki da bunƙasar tattalin arziki suna kawo sauƙi ga rayuwar mutane.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Decent_Work_and_Economic_Growth-2,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
PD-3695,bedrock-claude-3-5-sonnet,Hausa,Decent Work and Economic Growth,8,2025-11-27T12:30:24.325992,Kamfanin mu na bada albashi mai kyau da kuma karfafa tattalin arziki.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Decent_Work_and_Economic_Growth-7,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
SJ-4064,bedrock-claude-3-5-sonnet,Hausa,Decent Work and Economic Growth,31,2025-11-27T12:30:24.319163,Muna buƙatar ayyuka masu kyau don ci gaban tattalin arzikinmu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Decent_Work_and_Economic_Growth-30,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
AS-0974,bedrock-claude-3-5-sonnet,Hausa,Decent Work and Economic Growth,32,2025-11-27T12:30:24.321283,Dole mu sami ayyukan da za su bamu albarka da cigaba a kasar mu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Decent_Work_and_Economic_Growth-31,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,6,7,7,0
YZ-3953,bedrock-claude-3-5-sonnet,Hausa,Decent Work and Economic Growth,40,2025-11-27T12:30:24.319194,Ya kamata mu sami aiki mai kyau don ci gaban tattalin arzikinmu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Decent_Work_and_Economic_Growth-39,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
UG-9421,bedrock-claude-3-5-sonnet,Hausa,Disasters and Accidents,2,2025-11-27T12:30:24.308988,Gobara ta hallaka gidaje ashirin a unguwar mu jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Disasters_and_Accidents-1,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
UU-0470,bedrock-claude-3-5-sonnet,Hausa,Disasters and Accidents,28,2025-11-27T12:30:24.311418,Gobara ta hallaka gidajen mutane goma a unguwarmu jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Disasters_and_Accidents-27,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
SL-2145,bedrock-claude-3-5-sonnet,Hausa,Disasters and Accidents,32,2025-11-27T12:30:24.309869,Gobara ta hallaka gidaje da dama a kauyenmu jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Disasters_and_Accidents-31,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
XN-2328,bedrock-claude-3-5-sonnet,Hausa,Disasters and Accidents,44,2025-11-27T12:30:24.311597,Wani babban hatsari ya afkawa jirgin sama a Kano jiya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Disasters_and_Accidents-43,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
LQ-8424,bedrock-claude-3-5-sonnet,Hausa,Disasters and Accidents,49,2025-11-27T12:30:24.309936,Goyon bayan al'umma ya zama dole bayan hatsarin mota mai ban tsoro.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Disasters_and_Accidents-48,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
PZ-4517,bedrock-claude-3-5-sonnet,Hausa,Entertainment,11,2025-11-27T12:30:24.309671,Yau za mu je wajen wasa a filin Brighton Cinema.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Entertainment-10,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
CE-3685,bedrock-claude-3-5-sonnet,Hausa,Entertainment,14,2025-11-27T12:30:24.310458,Wasanni na bidiyo sun ba ni jin dadi sosai.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Entertainment-13,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
CZ-6048,bedrock-claude-3-5-sonnet,Hausa,Entertainment,20,2025-11-27T12:30:24.310676,Muna son yin wasa a gidan sinima da yammacin nan.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Entertainment-19,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
DO-5496,bedrock-claude-3-5-sonnet,Hausa,Entertainment,36,2025-11-27T12:30:24.312681,Ranar Asabar zan je kallon wasan kwaikwayo a gidan sinima.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Entertainment-35,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
UL-1370,bedrock-claude-3-5-sonnet,Hausa,Entertainment,49,2025-11-27T12:30:24.310209,Na ji labarin sabon fina-finan Kannywood da zai fito gobe.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Entertainment-48,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,7,7,5,0
TR-5931,bedrock-claude-3-5-sonnet,Hausa,Environment,1,2025-11-27T12:30:24.311962,Muhimmancin kare yanayin duniyarmu ya fi karfin kome.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Environment-0,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
UO-4612,bedrock-claude-3-5-sonnet,Hausa,Environment,13,2025-11-27T12:30:24.310743,Muhimmancin kare muhalli ya fi karfin kudi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Environment-12,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
BB-4711,bedrock-claude-3-5-sonnet,Hausa,Environment,21,2025-11-27T12:30:24.313593,Yanzu muna bukatar mu kare duniyarmu daga dukan irin gurbacewar yanayi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Environment-20,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
HR-2675,bedrock-claude-3-5-sonnet,Hausa,Environment,33,2025-11-27T12:30:24.310496,Yanayin duniyarmu yana bukatar kula da kiyaye shi daga gurbatawa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Environment-32,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
VX-8692,bedrock-claude-3-5-sonnet,Hausa,Environment,38,2025-11-27T12:30:24.310309,Yanzu muna fuskantar matsalar dumu-dumin yanayi a duniya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Environment-37,claude-3-5-sonnet-20241022-v2,5 - Somewhat easy to read and understand,7 - Extremely natural and colloquial (Native-speaker level),5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,7,5,0
NU-1796,bedrock-claude-3-5-sonnet,Hausa,Gender Equality,3,2025-11-27T12:30:24.317794,Mata da maza suna da daidaito a matsayin 'yan adam.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Gender_Equality-2,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
IB-5377,bedrock-claude-3-5-sonnet,Hausa,Gender Equality,11,2025-11-27T12:30:24.317153,Mata da maza duk suna da damar yin aiki a wannan kamfanin.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Gender_Equality-10,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
HL-1585,bedrock-claude-3-5-sonnet,Hausa,Gender Equality,16,2025-11-27T12:30:24.320333,Mata da maza suna da daidaituwar martaba a wannan zamani.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Hausa-Gender_Equality-15,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
