ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error
WC-0341,bedrock-claude-3-5-sonnet,Fulani,Clean Water and Sanitation,9,2025-11-27T12:30:24.334520,Ndiyam laaɓɗam no haani e cellal ɓanndu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Clean_Water_and_Sanitation-8,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
HD-6475,bedrock-claude-3-5-sonnet,Fulani,Clean Water and Sanitation,18,2025-11-27T12:30:24.334027,Ndiyam laaɓɗam no haani wonande kala neɗɗo.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Clean_Water_and_Sanitation-17,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
FL-5341,bedrock-claude-3-5-sonnet,Fulani,Clean Water and Sanitation,29,2025-11-27T12:30:24.334594,Ndiyam laaɓuɗam ɗam ana foti yareede.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Clean_Water_and_Sanitation-28,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
TU-2832,bedrock-claude-3-5-sonnet,Fulani,Clean Water and Sanitation,42,2025-11-27T12:30:24.339907,Ndiyam laaɓuɗam ɗam no haani wonande kala neɗɗo.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Clean_Water_and_Sanitation-41,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
OM-4835,bedrock-claude-3-5-sonnet,Fulani,Clean Water and Sanitation,49,2025-11-27T12:30:24.335513,Ndiyam laaɓɗam no nafata semmbe e cellal ɓanndu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Clean_Water_and_Sanitation-48,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
YY-0305,bedrock-claude-3-5-sonnet,Fulani,Climate Action,10,2025-11-27T12:30:24.345471,Sey en hawja kippol lesdi meeɗen ngam hisna henndu ndu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Climate_Action-9,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
MI-1395,bedrock-claude-3-5-sonnet,Fulani,Climate Action,14,2025-11-27T12:30:24.336170,En haani reenude nokkuure men ngam hakkille,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Climate_Action-13,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
GU-7672,bedrock-claude-3-5-sonnet,Fulani,Climate Action,26,2025-11-27T12:30:24.347959,En pottu kawtal ngam hisinde henndu e leydi men.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Climate_Action-25,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
IE-3884,bedrock-claude-3-5-sonnet,Fulani,Climate Action,32,2025-11-27T12:30:24.336765,En foti waɗa ko woni faa en hisna leydi men e henndu wulndu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Climate_Action-31,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
XS-6965,bedrock-claude-3-5-sonnet,Fulani,Climate Action,38,2025-11-27T12:30:24.338269,Sey en kinnaa haɓɓa bonnugol leydi ngam hiirnde men fof.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Climate_Action-37,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
HE-8710,bedrock-claude-3-5-sonnet,Fulani,Crime and Law,2,2025-11-27T12:30:24.325782,Poliisinko ɓe nanŋi gujjo mo'on hannde.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Crime_and_Law-1,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
DE-2691,bedrock-claude-3-5-sonnet,Fulani,Crime and Law,21,2025-11-27T12:30:24.327868,Pulaaku ɓe nangi gujjo hakkunde luumo hannde.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Crime_and_Law-20,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
MM-9784,bedrock-claude-3-5-sonnet,Fulani,Crime and Law,24,2025-11-27T12:30:24.327966,Sukaabe ɓe nanngaama ngam ɓe nguji mbaalu ngu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Crime_and_Law-23,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
RA-1845,bedrock-claude-3-5-sonnet,Fulani,Crime and Law,32,2025-11-27T12:30:24.324632,Doftoowo oo do nanŋi gujjo to luumo.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Crime_and_Law-31,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
DJ-6270,bedrock-claude-3-5-sonnet,Fulani,Crime and Law,40,2025-11-27T12:30:24.326750,Aybejo'o on fawti yowaande e sariya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Crime_and_Law-39,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
XX-4828,bedrock-claude-3-5-sonnet,Fulani,Culture,3,2025-11-27T12:30:24.330318,Finaa-tawaangal amin no wondi e baaba e kaawa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Culture-2,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
DU-4893,bedrock-claude-3-5-sonnet,Fulani,Culture,8,2025-11-27T12:30:24.327468,Pulaaku ɗum al'aada moƴƴere nden Fulɓe.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Culture-7,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
EL-2880,bedrock-claude-3-5-sonnet,Fulani,Culture,15,2025-11-27T12:30:24.326528,Pulaar finaa-tawaa ko tedduŋgal e ndimaagu men.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Culture-14,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
TK-7015,bedrock-claude-3-5-sonnet,Fulani,Culture,17,2025-11-27T12:30:24.328142,Pulaaku ko ɗowtaare e ndimaaku e munyal.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Culture-16,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
ZJ-3039,bedrock-claude-3-5-sonnet,Fulani,Culture,23,2025-11-27T12:30:24.328532,Finaa-tawaa amen no ɓuri moƴƴude e leydi men.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Culture-22,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
CC-7182,bedrock-claude-3-5-sonnet,Fulani,Decent Work and Economic Growth,7,2025-11-27T12:30:24.336132,Golloowo o heɓi njobdi pottuɗi e golle makko.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Decent_Work_and_Economic_Growth-6,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
EV-7824,bedrock-claude-3-5-sonnet,Fulani,Decent Work and Economic Growth,19,2025-11-27T12:30:24.341310,Mi ɗon huuwa njuɓɓudi e nder wuro-foro haa mi heɓa jawdi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Decent_Work_and_Economic_Growth-18,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
QT-6383,bedrock-claude-3-5-sonnet,Fulani,Decent Work and Economic Growth,21,2025-11-27T12:30:24.340823,Mi heɓii golle lobbo bee njoddi booɗɗo haa banki mawki.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Decent_Work_and_Economic_Growth-20,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
WJ-6578,bedrock-claude-3-5-sonnet,Fulani,Decent Work and Economic Growth,25,2025-11-27T12:30:24.335864,Golle lobbaŋol e ɓural jawdi ina nafata yimɓe fof.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Decent_Work_and_Economic_Growth-24,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
OD-3315,bedrock-claude-3-5-sonnet,Fulani,Decent Work and Economic Growth,31,2025-11-27T12:30:24.345189,"Huunde fuu e golle moƴƴe, ɗum woni laawol yahde yeeso.",arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Decent_Work_and_Economic_Growth-30,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
AS-8393,bedrock-claude-3-5-sonnet,Fulani,Disasters and Accidents,1,2025-11-27T12:30:24.344481,Nyolde maanyi wadi bone e wuro maɓɓe fuu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Disasters_and_Accidents-0,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
AC-0310,bedrock-claude-3-5-sonnet,Fulani,Disasters and Accidents,22,2025-11-27T12:30:24.327681,Nduŋgu mawɗo o bonni gese men fuu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Disasters_and_Accidents-21,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
KC-8347,bedrock-claude-3-5-sonnet,Fulani,Disasters and Accidents,30,2025-11-27T12:30:24.326944,Ilam njeenaandi e hoore ladde ndee bonii wuro ngoo fuu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Disasters_and_Accidents-29,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
GR-2997,bedrock-claude-3-5-sonnet,Fulani,Disasters and Accidents,31,2025-11-27T12:30:24.328606,Wuddere mawndere mum wadi bone e wuro ngo fuu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Disasters_and_Accidents-30,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
HZ-7631,bedrock-claude-3-5-sonnet,Fulani,Disasters and Accidents,38,2025-11-27T12:30:24.329735,Ndiyam ɓuran wuro fuu nde ruulde waɗi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Disasters_and_Accidents-37,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
DV-6566,bedrock-claude-3-5-sonnet,Fulani,Entertainment,21,2025-11-27T12:30:24.326168,Min njowi fijo ley luumo hannde.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Entertainment-20,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
OX-0106,bedrock-claude-3-5-sonnet,Fulani,Entertainment,23,2025-11-27T12:30:24.339598,Mi yiɗi fijirde e wakkati njamndi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Entertainment-22,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
XK-1333,bedrock-claude-3-5-sonnet,Fulani,Entertainment,26,2025-11-27T12:30:24.331089,Mi yiɗi filaade e damal wuro to yimɓe ɓe fuu njooɗii.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Entertainment-25,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
RO-2624,bedrock-claude-3-5-sonnet,Fulani,Entertainment,28,2025-11-27T12:30:24.332266,Mi yiɗi fijirde e finaatawa haa ɓadaɗi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Entertainment-27,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
OH-1781,bedrock-claude-3-5-sonnet,Fulani,Entertainment,50,2025-11-27T12:30:24.330143,Mi yiɗi fijirde e wamarde e higo am.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Entertainment-49,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
BU-8013,bedrock-claude-3-5-sonnet,Fulani,Environment,3,2025-11-27T12:30:24.343328,Ladde ndin e ko'e mawɗe no wooɗi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Environment-2,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
FN-7736,bedrock-claude-3-5-sonnet,Fulani,Environment,30,2025-11-27T12:30:24.328771,Ladde men ɗo ko wooɗi sanne.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Environment-29,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
BF-6064,bedrock-claude-3-5-sonnet,Fulani,Environment,38,2025-11-27T12:30:24.328854,Ladde men e ko woni e mayre fuu na haani reeneede.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Environment-37,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
ZZ-7468,bedrock-claude-3-5-sonnet,Fulani,Environment,39,2025-11-27T12:30:24.327617,Ladde men ɗo no wooɗi sanne.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Environment-38,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
VW-7234,bedrock-claude-3-5-sonnet,Fulani,Environment,48,2025-11-27T12:30:24.330556,Ladde men no woodi leɗɗe keewɗe e ndiyam belɗam.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Environment-47,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
GB-9805,bedrock-claude-3-5-sonnet,Fulani,Gender Equality,4,2025-11-27T12:30:24.333834,Rewɓe e worɓe fuu poti fotde e baɗe kuuje.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Gender_Equality-3,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
BB-9788,bedrock-claude-3-5-sonnet,Fulani,Gender Equality,10,2025-11-27T12:30:24.333896,Rewɓe e worɓe fuu poti foti e baɗe golle.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Gender_Equality-9,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
FB-8121,bedrock-claude-3-5-sonnet,Fulani,Gender Equality,32,2025-11-27T12:30:24.335916,Rewɓe e worɓe fuu poti fotde e baŋge sariya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Gender_Equality-31,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0
